Day,Date,Last Price,Volume,SMAVG(15)
Tu,12/8/15,35.43,3.8M,3.674M
Mo,12/7/15,35.1,3.641M,3.694M
,,,,
Fr,12/4/15,34.45,4.358M,3.946M
Th,12/3/15,33.77,4.558M,4.192M
We,12/2/15,34.54,5.145M,4.313M
Tu,12/1/15,36.51,4.036M,4.3M
Mo,11/30/15,35.94,6.184M,4.224M
,,,,
Fr,11/27/15,34.62,912.391k,3.999M
We,11/25/15,34.57,2.395M,4.127M
Tu,11/24/15,34.27,3.089M,4.273M
Mo,11/23/15,34.7,4.5M,4.42M
,,,,
Fr,11/20/15,34.41,3.103M,4.444M
Th,11/19/15,34.28,3.393M,4.702M
We,11/18/15,34.38,2.83M,4.94M
Tu,11/17/15,33.88,3.164M,5.043M
Mo,11/16/15,34.295,4.095M,5.001M
,,,,
Fr,11/13/15,33.07,7.421M,5.081M
Th,11/12/15,34.08,8.055M,5.035M
We,11/11/15,36.12,6.379M,5.038M
Tu,11/10/15,36.54,4.947M,5.073M
Mo,11/9/15,38.28,2.892M,5.389M
,,,,
Fr,11/6/15,38.81,2.81M,5.655M
Th,11/5/15,38.87,2.827M,6.398M
We,11/4/15,38.81,4.587M,7.64M
Tu,11/3/15,40.37,5.302M,7.619M
Mo,11/2/15,38.88,4.854M,7.453M
,,,,
Fr,10/30/15,38.06,6.977M,7.269M
Th,10/29/15,38.06,6.954M,7.144M
We,10/28/15,39.34,4.388M,6.878M
Tu,10/27/15,39.2,2.526M,6.823M
Mo,10/26/15,39.55,5.303M,6.93M
,,,,
Fr,10/23/15,41.15,6.727M,6.907M
Th,10/22/15,39.24,8.105M,6.75M
We,10/21/15,37.13,6.89M,6.631M
Tu,10/20/15,38.52,9.699M,6.792M
Mo,10/19/15,38.75,6.88M,6.486M
,,,,
Fr,10/16/15,39.56,13.946M,6.347M
Th,10/15/15,41.44,21.467M,5.671M
We,10/14/15,47.8,4.271M,4.5M
Tu,10/13/15,48.62,2.808M,4.455M
Mo,10/12/15,49.02,2.098M,4.543M
,,,,
Fr,10/9/15,49.03,5.099M,4.615M
Th,10/8/15,48.33,2.963M,4.949M
We,10/7/15,47.29,3.561M,5.001M
Tu,10/6/15,46.2,4.135M,4.941M
Mo,10/5/15,44.84,4.959M,4.884M
,,,,
Fr,10/2/15,43.18,4.368M,4.757M
Th,10/1/15,42.86,6.316M,4.755M
We,9/30/15,44.8,9.312M,4.632M
Tu,9/29/15,41.78,5.109M,4.282M
Mo,9/28/15,42.07,4.796M,4.161M
,,,,
Fr,9/25/15,42.89,3.803M,4.075M
Th,9/24/15,44.1,3.904M,4.131M
We,9/23/15,43.55,3.589M,4.387M
Tu,9/22/15,43.79,4.132M,4.543M
Mo,9/21/15,46.2,3.183M,4.517M
,,,,
Fr,9/18/15,45.65,10.1M,4.55M
Th,9/17/15,47.76,3.745M,4.115M
We,9/16/15,49.15,2.668M,4.139M
Tu,9/15/15,48.61,3.273M,4.365M
Mo,9/14/15,48.33,3.05M,4.627M
,,,,
Fr,9/11/15,48.94,4.339M,4.946M
Th,9/10/15,49.22,4.474M,5.058M
We,9/9/15,50.1,4.068M,5.212M
Tu,9/8/15,49.61,3.285M,5.234M
,,,,
Fr,9/4/15,48.21,3.509M,5.266M
Th,9/3/15,49.49,4.644M,5.287M
We,9/2/15,49.77,7.75M,5.225M
Tu,9/1/15,50.6,5.925M,4.993M
Mo,8/31/15,51.4,3.734M,4.843M
,,,,
Fr,8/28/15,50.68,3.68M,4.792M
Th,8/27/15,50.04,3.585M,4.902M
We,8/26/15,47.89,4.102M,4.923M
Tu,8/25/15,46.33,6.053M,4.998M
Mo,8/24/15,47.62,7.211M,4.899M
,,,,
Fr,8/21/15,48.72,7.833M,4.737M
Th,8/20/15,48.65,6.015M,4.759M
We,8/19/15,49.43,6.786M,4.889M
Tu,8/18/15,52.05,4.4M,4.767M
Mo,8/17/15,52.45,3.767M,4.773M
,,,,
Fr,8/14/15,52.02,3.813M,4.847M
Th,8/13/15,51.37,3.724M,4.946M
We,8/12/15,51.62,4.264M,5.28M
Tu,8/11/15,51.01,3.672M,5.513M
Mo,8/10/15,51.14,2.977M,5.514M
,,,,
Fr,8/7/15,49.49,5.325M,5.712M
Th,8/6/15,51.32,3.896M,5.763M
We,8/5/15,51.86,5.24M,5.828M
Tu,8/4/15,51.39,4.559M,5.833M
Mo,8/3/15,51.46,4.791M,5.965M
,,,,
Fr,7/31/15,50.6,8.155M,6.238M
Th,7/30/15,51.29,7.974M,5.927M
We,7/29/15,49.42,4.949M,5.573M
Tu,7/28/15,48.87,4.487M,5.558M
Mo,7/27/15,47.91,4.88M,5.667M
,,,,
Fr,7/24/15,47.32,5.299M,5.649M
Th,7/23/15,48.01,8.724M,5.61M
We,7/22/15,49.06,7.764M,5.371M
Tu,7/21/15,48.11,3.694M,5.383M
Mo,7/20/15,47.73,5.943M,5.561M
,,,,
Fr,7/17/15,48.15,6.085M,5.585M
Th,7/16/15,47.9,4.874M,5.544M
We,7/15/15,47.3,5.313M,5.43M
Tu,7/14/15,47.61,6.537M,5.411M
Mo,7/13/15,46.28,8.885M,5.099M
,,,,
Fr,7/10/15,45.95,3.49M,4.827M
Th,7/9/15,46.04,2.672M,4.744M
We,7/8/15,46.4,4.723M,4.7M
Tu,7/7/15,47.82,6.127M,4.561M
Mo,7/6/15,47.02,4.604M,4.367M
,,,,
Th,7/2/15,48.15,4.714M,4.211M
We,7/1/15,47.57,5.136M,4.09M
Tu,6/30/15,47.5,7.95M,3.95M
Mo,6/29/15,49.02,6.36M,3.699M
,,,,
Fr,6/26/15,50.06,6.309M,3.527M
Th,6/25/15,50.69,5.464M,3.273M
We,6/24/15,51.97,3.168M,3.129M
Tu,6/23/15,52.29,5.03M,3.038M
Mo,6/22/15,53.865,1.854M,2.877M
,,,,
Fr,6/19/15,53.35,4.805M,2.914M
Th,6/18/15,54.14,2.252M,2.775M
We,6/17/15,53.18,2.008M,2.873M
Tu,6/16/15,53.2,2.639M,2.891M
Mo,6/15/15,53.37,3.214M,2.899M
,,,,
Fr,6/12/15,53.55,2.265M,2.801M
Th,6/11/15,54.3,2.896M,2.842M
We,6/10/15,53.59,3.035M,2.859M
Tu,6/9/15,52.62,4.192M,3.092M
Mo,6/8/15,53.04,3.769M,2.932M
,,,,
Fr,6/5/15,54.43,2.501M,2.834M
Th,6/4/15,54.54,3.308M,2.768M
We,6/3/15,55.665,1.805M,2.658M
Tu,6/2/15,55.29,2.611M,2.643M
Mo,6/1/15,55.2,2.415M,2.587M
,,,,
Fr,5/29/15,55.64,2.711M,2.587M
Th,5/28/15,56.365,3.728M,2.559M
We,5/27/15,55.34,2.282M,2.543M
Tu,5/26/15,54.59,2.748M,2.669M
,,,,
Fr,5/22/15,55.79,1.745M,2.624M
Th,5/21/15,55.37,2.886M,2.737M
We,5/20/15,54.6,3.154M,2.805M
Tu,5/19/15,55.15,6.522M,2.861M
Mo,5/18/15,56.9,1.789M,2.672M
,,,,
Fr,5/15/15,56.89,2.3M,2.7M
Th,5/14/15,57.43,1.518M,2.711M
We,5/13/15,56.59,1.654M,2.793M
Tu,5/12/15,56.16,1.586M,2.834M
Mo,5/11/15,56.76,1.761M,2.962M
,,,,
Fr,5/8/15,57.235,2.414M,3.172M
Th,5/7/15,56.43,2.291M,3.647M
We,5/6/15,56.29,3.5M,3.792M
Tu,5/5/15,57.7,4.17M,3.807M
Mo,5/4/15,59.21,2.075M,3.71M
,,,,
Fr,5/1/15,59.63,3.432M,3.701M
Th,4/30/15,58.72,3.903M,3.721M
We,4/29/15,58.17,3.997M,3.686M
Tu,4/28/15,59,3.686M,3.688M
Mo,4/27/15,57.915,2.215M,3.665M
,,,,
Fr,4/24/15,58.34,2.456M,3.68M
Th,4/23/15,58.75,2.75M,3.763M
We,4/22/15,58.23,2.271M,3.822M
Tu,4/21/15,58.41,3.51M,3.923M
Mo,4/20/15,59.135,4.911M,3.836M
,,,,
Fr,4/17/15,57.43,9.538M,3.704M
Th,4/16/15,55.96,4.462M,3.352M
We,4/15/15,56.67,3.737M,3.345M
Tu,4/14/15,55.77,2.711M,3.286M
Mo,4/13/15,55.41,1.939M,3.282M
,,,,
Fr,4/10/15,55.58,3.726M,3.476M
Th,4/9/15,54.69,3.384M,3.392M
We,4/8/15,53.31,4.026M,3.497M
Tu,4/7/15,53.75,3.339M,3.448M
Mo,4/6/15,52.74,2.445M,3.51M
,,,,
Th,4/2/15,52.45,3.696M,3.617M
We,4/1/15,51.79,3.641M,3.753M
Tu,3/31/15,52.03,3.777M,3.814M
Mo,3/30/15,53.08,2.209M,4.011M
,,,,
Fr,3/27/15,52.76,2.938M,4.082M
Th,3/26/15,53.525,4.254M,4.138M
We,3/25/15,53.61,4.358M,4.086M
Tu,3/24/15,55.325,2.842M,4.076M
Mo,3/23/15,55.85,2.652M,4.324M
,,,,
Fr,3/20/15,56.51,4.849M,4.419M
Th,3/19/15,55.705,2.471M,4.279M
We,3/18/15,55.3,4.952M,4.275M
Tu,3/17/15,53.665,3.299M,4.163M
Mo,3/16/15,54.84,4.262M,4.182M
,,,,
Fr,3/13/15,53.76,4.055M,4.001M
Th,3/12/15,54.535,5.734M,3.848M
We,3/11/15,54.36,4.56M,3.551M
Tu,3/10/15,54.41,6.728M,3.392M
Mo,3/9/15,56.98,3.283M,3.098M
,,,,
Fr,3/6/15,56.9,3.772M,3.05M
Th,3/5/15,58.435,3.474M,2.921M
We,3/4/15,58.08,4.21M,2.891M
Tu,3/3/15,58.82,6.556M,2.838M
Mo,3/2/15,61.56,4.084M,2.639M
,,,,
Fr,2/27/15,61.12,2.752M,2.648M
Th,2/26/15,60.68,2.406M,2.61M
We,2/25/15,60.02,3.27M,2.72M
Tu,2/24/15,60.7,3.581M,2.784M
Mo,2/23/15,61.99,1.555M,2.881M
,,,,
Fr,2/20/15,62.18,1.747M,3.144M
Th,2/19/15,61.46,1.291M,3.364M
We,2/18/15,61.18,2.174M,3.79M
Tu,2/17/15,61.15,2.318M,4.183M
,,,,
Fr,2/13/15,61.835,2.566M,5.051M
Th,2/12/15,61.16,1.83M,5.052M
We,2/11/15,60.8,3.025M,5.168M
Tu,2/10/15,60.2,3.419M,5.081M
Mo,2/9/15,60.4,3.564M,4.972M
,,,,
Fr,2/6/15,59.94,4.216M,4.901M
Th,2/5/15,60.41,2.189M,4.857M
We,2/4/15,59.93,4.049M,4.839M
Tu,2/3/15,59.25,4.239M,4.712M
Mo,2/2/15,57.8,5.028M,4.572M
,,,,
Fr,1/30/15,56.44,5.505M,4.406M
Th,1/29/15,58.7,5.046M,4.271M
We,1/28/15,57.53,7.678M,4.06M
Tu,1/27/15,57.065,8.078M,3.777M
Mo,1/26/15,59.06,15.326M,3.389M
,,,,
Fr,1/23/15,63.98,2.594M,2.528M
Th,1/22/15,63.94,3.563M,2.472M
We,1/21/15,63.29,1.724M,2.349M
Tu,1/20/15,63.12,1.778M,2.371M
,,,,
Fr,1/16/15,63.41,2.5M,2.301M
Th,1/15/15,62.28,3.552M,2.213M
We,1/14/15,64.59,1.927M,2.074M
Tu,1/13/15,64.75,2.144M,2.064M
Mo,1/12/15,65.04,2.133M,2.221M
,,,,
Fr,1/9/15,66.445,2.546M,2.293M
Th,1/8/15,65.43,3.473M,2.293M
We,1/7/15,64.27,1.886M,2.19M
Tu,1/6/15,63.86,3.426M,2.206M
Mo,1/5/15,65.67,2.27M,2.127M
,,,,
Fr,1/2/15,66.02,2.397M,2.121M
We,12/31/14,66.5,1.757M,2.112M
Tu,12/30/14,67.25,1.726M,2.2M
Mo,12/29/14,68.19,2.054M,2.207M
,,,,
Fr,12/26/14,68.76,729.689k,2.253M
We,12/24/14,68.82,1.179M,2.349M
Tu,12/23/14,68.65,1.47M,2.542M
Mo,12/22/14,68.63,1.772M,2.65M
,,,,
Fr,12/19/14,68.4,4.497M,2.703M
Th,12/18/14,67.61,3.219M,2.482M
We,12/17/14,65.01,2.534M,2.379M
Tu,12/16/14,63.27,1.938M,2.36M
Mo,12/15/14,63.71,2.128M,2.364M
,,,,
Fr,12/12/14,64.04,2.243M,2.501M
Th,12/11/14,65.5,2.173M,2.504M
We,12/10/14,65.22,2.262M,2.496M
Tu,12/9/14,65.76,3.074M,2.535M
Mo,12/8/14,66.24,1.828M,2.557M
,,,,
Fr,12/5/14,66.4,2.748M,2.551M
Th,12/4/14,66.09,2.17M,2.452M
We,12/3/14,66.85,4.078M,2.432M
Tu,12/2/14,67.54,3.081M,2.284M
Mo,12/1/14,65.945,2.573M,2.224M
,,,,
Fr,11/28/14,66.11,1.184M,2.315M
We,11/26/14,65.85,1.67M,2.492M
Tu,11/25/14,65.99,2.256M,2.555M
Mo,11/24/14,66.03,1.986M,2.717M
,,,,
Fr,11/21/14,64.94,4.191M,2.915M
Th,11/20/14,65.54,2.289M,3.032M
We,11/19/14,64.62,2.046M,3.092M
Tu,11/18/14,64.65,2.853M,3.152M
Mo,11/17/14,63.99,3.398M,3.165M
,,,,
Fr,11/14/14,62.87,1.746M,3.155M
Th,11/13/14,62.11,1.252M,3.338M
We,11/12/14,62.32,1.884M,3.497M
Tu,11/11/14,61.81,1.845M,3.496M
Mo,11/10/14,61.77,2.193M,3.51M
,,,,
Fr,11/7/14,61.56,3.931M,3.516M
Th,11/6/14,62.53,3.84M,3.389M
We,11/5/14,63.745,2.614M,3.345M
Tu,11/4/14,63.89,4.684M,3.535M
Mo,11/3/14,64.17,4.963M,3.463M
,,,,
Fr,10/31/14,62.83,5.946M,3.438M
Th,10/30/14,60.15,3.183M,3.338M
We,10/29/14,60.23,2.954M,3.348M
Tu,10/28/14,59.47,3.044M,3.414M
Mo,10/27/14,58.74,3.253M,3.394M
,,,,
Fr,10/24/14,58.36,4.484M,3.371M
Th,10/23/14,56.515,3.63M,3.231M
We,10/22/14,54.275,1.876M,3.143M
Tu,10/21/14,55.21,2.053M,3.285M
Mo,10/20/14,53.85,2.29M,3.302M
,,,,
Fr,10/17/14,52.95,2.023M,3.291M
Th,10/16/14,52.38,3.184M,3.262M
We,10/15/14,51.96,5.456M,3.216M
Tu,10/14/14,52.56,3.613M,3M
Mo,10/13/14,52.98,4.587M,2.936M
,,,,
Fr,10/10/14,54.94,4.448M,2.791M
Th,10/9/14,56.23,3.328M,2.806M
We,10/8/14,57.06,3.949M,2.782M
Tu,10/7/14,55.25,2.732M,2.79M
Mo,10/6/14,56.16,2.91M,2.885M
,,,,
Fr,10/3/14,56.08,2.389M,2.95M
Th,10/2/14,55.52,2.314M,3.071M
We,10/1/14,55.08,4.001M,3.082M
Tu,9/30/14,57.27,2.312M,2.91M
Mo,9/29/14,57.25,2.123M,2.898M
,,,,
Fr,9/26/14,56.77,1.592M,2.843M
Th,9/25/14,56.255,2.494M,2.866M
We,9/24/14,57.44,2.204M,2.893M
Tu,9/23/14,56.79,2.656M,2.929M
Mo,9/22/14,57.6,2.419M,2.977M
,,,,
Fr,9/19/14,58.31,4.674M,2.934M
Th,9/18/14,59.79,2.959M,2.757M
We,9/17/14,58.98,4.075M,2.689M
Tu,9/16/14,59.245,4.147M,2.516M
Mo,9/15/14,58.84,3.891M,2.331M
,,,,
Fr,9/12/14,61.01,4.207M,2.153M
Th,9/11/14,60.87,2.471M,1.969M
We,9/10/14,61.26,1.432M,1.901M
Tu,9/9/14,60.83,2.128M,1.905M
Mo,9/8/14,61.29,1.292M,1.86M
,,,,
Fr,9/5/14,61.32,1.942M,1.931M
Th,9/4/14,60.96,2.902M,1.932M
We,9/3/14,61.7,2.746M,1.867M
Tu,9/2/14,61.82,3.371M,1.774M
,,,,
Fr,8/29/14,62.58,1.776M,1.632M
Th,8/28/14,62.09,2.016M,1.647M
We,8/27/14,61.18,1.943M,1.696M
Tu,8/26/14,60.66,1.478M,1.805M
Mo,8/25/14,60.96,1.365M,1.867M
,,,,
Fr,8/22/14,60.365,1.226M,1.924M
Th,8/21/14,60.43,1.447M,2.042M
We,8/20/14,59.83,1.445M,2.173M
Tu,8/19/14,59.59,1.505M,2.211M
Mo,8/18/14,59.22,1.444M,2.204M
,,,,
Fr,8/15/14,58.75,2.364M,2.223M
Th,8/14/14,58.39,1.952M,2.136M
We,8/13/14,57.93,1.925M,2.128M
Tu,8/12/14,56.8,1.357M,2.09M
Mo,8/11/14,57,1.236M,2.213M
,,,,
Fr,8/8/14,56.97,2.006M,2.353M
Th,8/7/14,56.84,2.745M,2.582M
We,8/6/14,56.94,3.585M,2.644M
Tu,8/5/14,57.38,2.397M,2.616M
Mo,8/4/14,58.7,2.226M,2.596M
,,,,
Fr,8/1/14,58.19,2.999M,2.607M
Th,7/31/14,58.6,3.415M,2.503M
We,7/30/14,60.09,2.009M,2.374M
Tu,7/29/14,59.39,1.401M,2.342M
Mo,7/28/14,59.13,1.731M,2.406M
,,,,
Fr,7/25/14,59.5,1.05M,2.404M
Th,7/24/14,59.58,1.843M,2.451M
We,7/23/14,59.19,1.356M,2.46M
Tu,7/22/14,59.24,3.196M,2.61M
Mo,7/21/14,58.58,3.338M,2.509M
,,,,
Fr,7/18/14,58.79,5.445M,2.367M
Th,7/17/14,59.49,3.668M,2.084M
We,7/16/14,61.31,3.161M,1.968M
Tu,7/15/14,59.69,2.104M,1.954M
Mo,7/14/14,59.67,2.388M,1.937M
,,,,
Fr,7/11/14,59.45,1.436M,2.055M
Th,7/10/14,58.83,1.485M,2.087M
We,7/9/14,58.48,1.531M,2.113M
Tu,7/8/14,58.69,2.36M,2.184M
Mo,7/7/14,58.96,1.699M,2.168M
,,,,
Th,7/3/14,59.26,1.757M,2.283M
We,7/2/14,59.03,1.973M,2.322M
Tu,7/1/14,58.88,3.611M,2.282M
Mo,6/30/14,56.82,1.677M,2.18M
,,,,
Fr,6/27/14,56.92,1.213M,2.185M
Th,6/26/14,56.71,1.203M,2.344M
We,6/25/14,56.77,1.921M,2.396M
Tu,6/24/14,55.99,2.952M,2.43M
Mo,6/23/14,55.95,1.854M,2.349M
,,,,
Fr,6/20/14,56.27,4.149M,2.332M
Th,6/19/14,56.58,1.925M,2.254M
We,6/18/14,57.12,1.867M,2.242M
Tu,6/17/14,56.82,2.598M,2.257M
Mo,6/16/14,55.91,2.129M,2.299M
,,,,
Fr,6/13/14,55.36,3.424M,2.3M
Th,6/12/14,54.22,2.336M,2.204M
We,6/11/14,54.5,1.37M,2.15M
Tu,6/10/14,54.53,2.083M,2.194M
Mo,6/9/14,54.65,1.753M,2.249M
,,,,
Fr,6/6/14,55.5,3.601M,2.286M
Th,6/5/14,54.36,1.984M,2.258M
We,6/4/14,53.63,2.417M,2.363M
Tu,6/3/14,53.55,1.739M,2.499M
Mo,6/2/14,53.82,1.611M,2.537M
,,,,
Fr,5/30/14,53.73,2.979M,2.665M
Th,5/29/14,53.06,1.744M,2.672M
We,5/28/14,53.12,2.081M,2.769M
Tu,5/27/14,53.36,3.237M,2.772M
,,,,
Fr,5/23/14,51.95,2.14M,2.74M
Th,5/22/14,51.61,1.988M,2.803M
We,5/21/14,51.17,1.523M,3.069M
Tu,5/20/14,50.87,2.03M,3.475M
Mo,5/19/14,51.72,2.903M,3.59M
,,,,
Fr,5/16/14,51.19,2.304M,3.714M
Th,5/15/14,50.89,3.185M,3.732M
We,5/14/14,51.25,3.568M,3.646M
Tu,5/13/14,50.76,4.452M,3.568M
Mo,5/12/14,49.78,2.305M,3.418M
,,,,
Fr,5/9/14,49.55,3.542M,3.378M
Th,5/8/14,49.28,3.078M,3.27M
We,5/7/14,49.99,3.2M,3.176M
Tu,5/6/14,50.26,2.128M,3.138M
Mo,5/5/14,50.51,2.751M,3.184M
,,,,
Fr,5/2/14,51.04,3.088M,3.175M
Th,5/1/14,50.75,5.978M,3.186M
We,4/30/14,52.58,7.607M,2.991M
Tu,4/29/14,53.49,3.768M,2.675M
Mo,4/28/14,52.6,4.752M,2.653M
,,,,
Fr,4/25/14,52.72,2.572M,2.62M
Th,4/24/14,53.94,1.895M,2.624M
We,4/23/14,54.11,2.401M,2.696M
Tu,4/22/14,55.67,2.207M,2.741M
Mo,4/21/14,55.69,1.708M,2.742M
,,,,
Th,4/17/14,55.57,1.916M,2.762M
We,4/16/14,55.67,1.674M,2.867M
Tu,4/15/14,54.88,2.627M,3.055M
Mo,4/14/14,54.82,2.807M,3.183M
,,,,
Fr,4/11/14,53.39,2.622M,3.224M
Th,4/10/14,53.95,3.251M,3.47M
We,4/9/14,55.69,3.054M,3.488M
Tu,4/8/14,55.54,2.864M,3.496M
Mo,4/7/14,54.96,3.445M,3.524M
,,,,
Fr,4/4/14,56.06,4.256M,3.5M
Th,4/3/14,57.39,2.626M,3.354M
We,4/2/14,57.16,2.981M,3.405M
Tu,4/1/14,57,3.07M,3.4M
Mo,3/31/14,56.16,2.227M,3.408M
,,,,
Fr,3/28/14,54.92,2.009M,3.499M
Th,3/27/14,54.81,3.485M,3.706M
We,3/26/14,55.55,4.493M,3.895M
Tu,3/25/14,55.13,4.556M,3.768M
Mo,3/24/14,53,3.427M,3.673M
,,,,
Fr,3/21/14,53.49,6.307M,3.615M
Th,3/20/14,53.1,3.514M,3.472M
We,3/19/14,51.67,3.186M,3.373M
Tu,3/18/14,51.93,3.275M,3.34M
Mo,3/17/14,50.72,3.093M,3.253M
,,,,
Fr,3/14/14,50.15,2.067M,3.227M
Th,3/13/14,49.77,3.384M,3.335M
We,3/12/14,50.75,2.911M,3.309M
Tu,3/11/14,49.88,3.18M,3.274M
Mo,3/10/14,50.14,3.594M,3.258M
,,,,
Fr,3/7/14,49.29,5.124M,3.198M
Th,3/6/14,50.1,6.316M,3.078M
We,3/5/14,52.56,2.591M,2.894M
Tu,3/4/14,53.18,3.123M,2.916M
Mo,3/3/14,52.29,2.555M,2.918M
,,,,
Fr,2/28/14,52.19,4.163M,2.986M
Th,2/27/14,51.92,2.034M,2.945M
We,2/26/14,51.73,2.697M,3.214M
Tu,2/25/14,50.69,1.963M,3.355M
Mo,2/24/14,51.16,2.699M,3.532M
,,,,
Fr,2/21/14,50.75,3.687M,3.579M
Th,2/20/14,50.02,3.001M,3.626M
We,2/19/14,49.03,2.392M,3.816M
Tu,2/18/14,49.71,2.94M,4.829M
,,,,
Fr,2/14/14,50.14,2.692M,4.916M
Th,2/13/14,49.6,3.32M,4.971M
We,2/12/14,49.21,3.548M,5.015M
Tu,2/11/14,49.37,2.92M,4.999M
Mo,2/10/14,49.89,3.162M,4.996M
,,,,
Fr,2/7/14,49.52,3.577M,5.014M
Th,2/6/14,49.19,3.545M,4.923M
We,2/5/14,49.11,6.075M,4.866M
Tu,2/4/14,49.99,4.808M,4.668M
Mo,2/3/14,51.09,4.609M,4.581M
,,,,
Fr,1/31/14,52.86,3.404M,4.41M
Th,1/30/14,53.1,4.393M,4.443M
We,1/29/14,53.65,5.863M,4.452M
Tu,1/28/14,51.52,17.579M,4.373M
Mo,1/27/14,58.05,4.243M,3.418M
,,,,
Fr,1/24/14,58.57,3.513M,3.338M
Th,1/23/14,60.74,3.986M,3.306M
We,1/22/14,61,3.308M,3.182M
Tu,1/21/14,61.24,2.87M,3.097M
,,,,
Fr,1/17/14,61.2,3.437M,3.063M
Th,1/16/14,60.66,2.213M,2.943M
We,1/15/14,60.84,2.683M,2.863M
Tu,1/14/14,60.33,3.113M,2.944M
Mo,1/13/14,58.54,3.507M,3.404M
,,,,
Fr,1/10/14,58.39,2.044M,3.355M
Th,1/9/14,58.01,3.897M,3.543M
We,1/8/14,59.63,4.52M,3.632M
Tu,1/7/14,58.8,4.676M,3.537M
Mo,1/6/14,56.95,3.258M,3.406M
,,,,
Fr,1/3/14,56.82,3.049M,3.351M
Th,1/2/14,55.41,3.024M,3.321M
Tu,12/31/13,56.16,2.138M,3.233M
Mo,12/30/13,56.53,2.032M,3.252M
,,,,
Fr,12/27/13,55.66,2.358M,3.294M
Th,12/26/13,56.02,1.637M,3.324M
Tu,12/24/13,55.94,1.008M,3.448M
Mo,12/23/13,56.01,3.892M,3.588M
,,,,
Fr,12/20/13,55.655,10.019M,3.535M
Th,12/19/13,52.49,2.774M,2.961M
We,12/18/13,52.65,4.859M,2.917M
Tu,12/17/13,52.95,5.24M,2.782M
Mo,12/16/13,51.335,3.096M,2.611M
,,,,
Fr,12/13/13,50,2.713M,2.585M
Th,12/12/13,49.41,2.427M,2.577M
We,12/11/13,49.57,2.592M,2.598M
Tu,12/10/13,50.94,1.717M,2.682M
Mo,12/9/13,50.71,2.425M,2.75M
,,,,
Fr,12/6/13,51.42,2.658M,2.87M
Th,12/5/13,49.84,2.807M,2.962M
We,12/4/13,49.96,3.492M,2.949M
Tu,12/3/13,49.64,3.119M,2.891M
Mo,12/2/13,49.84,3.087M,2.857M
,,,,
Fr,11/29/13,49.04,1.406M,2.879M
We,11/27/13,49.02,2.126M,3.059M
Tu,11/26/13,48.8,2.83M,3.121M
Mo,11/25/13,48.46,2.67M,3.186M
,,,,
Fr,11/22/13,48.34,2.712M,3.252M
Th,11/21/13,48.23,2.593M,3.369M
We,11/20/13,47.72,2.741M,3.526M
Tu,11/19/13,47.85,3.854M,3.58M
Mo,11/18/13,48.5,2.739M,3.879M
,,,,
Fr,11/15/13,48.94,4.219M,3.982M
Th,11/14/13,50.105,4.035M,3.988M
We,11/13/13,48.77,2.614M,4.05M
Tu,11/12/13,47.81,2.614M,4.238M
Mo,11/11/13,47.9,2.615M,4.419M
,,,,
Fr,11/8/13,48.18,3.413M,4.599M
Th,11/7/13,47.05,4.108M,4.82M
We,11/6/13,48.47,3.063M,4.727M
Tu,11/5/13,48.47,3.798M,4.735M
Mo,11/4/13,49.26,3.663M,4.672M
,,,,
Fr,11/1/13,49.2,4.463M,4.653M
Th,10/31/13,48.69,4.945M,4.506M
We,10/30/13,49.5,3.562M,4.379M
Tu,10/29/13,48.25,8.329M,4.396M
Mo,10/28/13,49.85,4.292M,4.153M
,,,,
Fr,10/25/13,49.8,4.306M,4.006M
Th,10/24/13,48.56,4.963M,3.989M
We,10/23/13,48.08,5.439M,3.934M
Tu,10/22/13,49.14,5.328M,3.858M
Mo,10/21/13,50.49,5.307M,3.69M
,,,,
Fr,10/18/13,50.04,6.733M,3.664M
Th,10/17/13,48.455,2.718M,3.408M
We,10/16/13,48.019,3.176M,3.456M
Tu,10/15/13,46.98,2.863M,3.73M
Mo,10/14/13,47.33,3.369M,3.744M
,,,,
Fr,10/11/13,46.27,2.264M,3.708M
Th,10/10/13,46.04,3.029M,3.874M
We,10/9/13,44.88,3.821M,3.881M
Tu,10/8/13,44.79,4.679M,3.844M
Mo,10/7/13,45.16,2.09M,3.758M
,,,,
Fr,10/4/13,45.87,4.06M,3.864M
Th,10/3/13,45.56,4.127M,3.735M
We,10/2/13,45.95,4.297M,3.64M
Tu,10/1/13,44.7,2.809M,3.565M
Mo,9/30/13,43.76,4.924M,3.722M
,,,,
Fr,9/27/13,43.51,2.891M,3.623M
Th,9/26/13,43.14,3.443M,3.62M
We,9/25/13,43.87,7.279M,3.607M
Tu,9/24/13,41.8,3.073M,3.359M
Mo,9/23/13,40.94,2.837M,3.39M
,,,,
Fr,9/20/13,41.395,4.747M,3.483M
Th,9/19/13,41.36,3.133M,3.611M
We,9/18/13,41.64,3.273M,3.562M
Tu,9/17/13,41.26,3.394M,3.537M
Mo,9/16/13,40.94,3.668M,3.454M
,,,,
Fr,9/13/13,40.25,2.132M,3.353M
Th,9/12/13,40.13,2.697M,3.322M
We,9/11/13,40.59,3.17M,3.327M
Tu,9/10/13,41.07,5.174M,3.251M
Mo,9/9/13,40.16,3.43M,3.103M
,,,,
Fr,9/6/13,39.46,2.855M,3.102M
Th,9/5/13,39.52,3.238M,3.17M
We,9/4/13,39.22,3.566M,3.118M
Tu,9/3/13,38.67,3.54M,3.023M
,,,,
