Date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
10/16/2014,0,12,29,0,0,,,15.4362,9109000,179.84,4854000,52.38,4393000,85.58,2046000,16117.24,92328000,4217.39,619995000,1862.76,776330000
10/15/2014,0,12,28,83,0,,,14.8914,13923000,181.75,4971000,51.96,5863000,85.1,2931000,16141.74,109603000,4215.317,510963000,1862.49,571051000
10/14/2014,32,8,43,0,0,,,14.6371,12408000,183.8,5337000,52.56,17579000,85.87,2523000,16315.19,89204000,4227.171,561910000,1877.7,655961000
10/13/2014,33,12,0,0,0,,,14.8415,15927000,183.52,5209000,52.98,4243000,86.47,4462000,16321.07,127652000,4213.656,501316000,1874.74,526148000
10/10/2014,0,17,0,0,0,,,15.2092,9910000,185.93,6974000,54.94,3986000,90.46,2574000,16544.1,101051000,4276.237,609658000,1906.13,730151000
10/9/2014,0,13,15,0,0,,,15.5815,10238000,186.42,13801000,56.23,3308000,93.39,4336000,16659.25,87610000,4378.336,551510000,1928.21,593087000
10/8/2014,0,21,44,0,0,,,16.3079,12087000,189.36,11121000,57.06,2870000,95.66,2560000,16994.22,111588000,4468.594,485317000,1968.89,512339000
10/7/2014,0,37,15,0,79,,,15.9901,16066000,185.71,7671000,55.25,3437000,93.31,3058000,16719.39,184995000,4385.203,505325000,1935.1,610445000
10/6/2014,66,100,44,0,0,,,16.7392,22070000,189.04,4775000,56.16,2213000,94.7,2934000,16991.91,88292000,4454.802,622322000,1964.82,819605000
10/3/2014,0,4,32,0,86,,,15.981,14856000,188.67,4620000,56.08,3113000,95.4,1834000,17009.69,98619000,4475.624,493145000,1967.9,564000000
10/2/2014,34,4,30,0,83,,,15.6677,19732000,186.91,5789000,55.52,3507000,95.11,1990000,16801.05,111690000,4430.195,473972000,1946.17,521314000
10/1/2014,0,8,15,86,0,,,15.6859,14337000,187.17,4023000,55.08,2044000,94.58,1922000,16804.71,85198000,4422.085,551636000,1946.16,585807000
9/30/2014,0,0,15,0,0,,,16.1036,18031000,189.83,4322000,57.27,3897000,97.32,2001000,17042.9,84001000,4493.39,485789000,1972.29,491739000
9/29/2014,32,4,15,84,0,,,15.8766,15217000,189.64,4604000,57.25,4520000,96.25,2300000,17071.22,103272000,4505.853,525000000,1977.8,529521000
9/26/2014,0,0,28,0,0,,,16.0582,10246000,190.06,4068000,56.77,3258000,97.29,2361000,17113.15,89407000,4512.194,515681000,1982.85,508597000
9/25/2014,0,32,36,0,0,,,16.0128,12677000,189.01,4064000,56.255,3049000,96.19,1889000,16945.8,72785000,4466.748,528790000,1965.99,500749000
9/24/2014,31,48,44,0,0,,,16.3215,13128000,192.31,4547000,57.44,3024000,98.35,1576000,17210.06,80969000,4555.221,385038000,1998.3,399831000
9/23/2014,0,80,26,0,0,,,16.2489,9962000,191.62,3620000,56.79,2138000,97.02,1593000,17055.87,78782000,4508.688,430254000,1982.77,463338000
9/22/2014,32,16,35,0,0,,,16.5576,7305000,193.11,3019000,57.6,2032000,98.2,1254000,17172.68,54229000,4527.689,355017000,1994.29,399845000
9/19/2014,33,17,0,0,0,,,16.7029,7794000,194,3326000,58.31,1637000,98.52,855707,17279.74,50163000,4579.789,285980000,2010.4,274879000
9/18/2014,0,32,36,0,0,,,16.8028,4983000,193.75,1614000,59.79,1008000,99.58,735613,17265.99,33645000,4593.425,280312000,2011.36,298737000
9/17/2014,48,48,80,0,0,,,16.6484,9428000,192.8,4083000,58.98,3892000,97.82,533669,17156.85,78944000,4562.188,190915000,2001.57,187692000
9/16/2014,63,64,62,0,0,,,16.4623,20482000,192.96,7656000,59.245,10019000,98.1,1488000,17131.97,285313000,4552.759,426870000,1998.98,439203000
9/15/2014,0,32,36,0,0,,,16.4577,15904000,191.81,5930000,58.84,2774000,97.55,3950000,17031.14,94993000,4518.902,426870000,1984.13,439203000
9/12/2014,100,51,56,0,0,,,16.5985,19131000,191.28,5476000,61.01,5240000,99.89,4284000,16987.51,101494000,4567.599,535392000,1985.54,702164000
9/11/2014,32,32,27,0,0,,,16.6893,12428000,191.72,7521000,60.87,3096000,100.06,3924000,17049,101482000,4591.806,439019000,1997.45,513352000
9/10/2014,32,0,35,0,100,,,16.8118,11758000,191.54,4185000,61.26,2713000,99.89,3163000,17068.71,83204000,4586.522,462423000,1995.69,537012000
9/9/2014,0,0,35,0,0,,,16.7029,13422000,189.99,5672000,60.83,2427000,99.85,2155000,17013.87,106053000,4552.285,388057000,1988.44,450442000
9/8/2014,48,48,18,0,0,,,16.9253,15751000,190.14,4090000,61.29,2592000,100.44,2062000,17111.42,107188000,4592.285,452175000,2001.54,527653000
9/5/2014,34,51,28,0,0,,,17.0615,15485000,191.2,3797000,61.32,2425000,100.92,1657000,17137.36,91823000,4582.9,431977000,2007.71,484093000
9/4/2014,32,0,27,0,0,,,17.0979,17177000,190.68,4741000,60.96,2658000,100.95,2698000,17069.58,98269000,4562.287,407336000,1997.65,495545000
9/3/2014,0,32,62,0,0,,,17.284,22047000,191.95,4385000,61.7,2807000,101.74,1812000,17078.28,128099000,4572.565,412802000,2000.72,516852000
9/2/2014,0,0,35,0,0,,,17.2749,34071000,191.56,5267000,61.82,3492000,102,1799000,17067.56,111182000,4598.188,443374000,2002.28,576709000
8/29/2014,0,17,19,0,0,,,17.2522,14410000,192.3,4562000,62.58,3087000,103.01,1916000,17098.45,92595000,4580.271,458044000,2003.37,535827000
8/28/2014,0,17,74,0,53,,,17.2477,11988000,192,2871000,62.09,1406000,102.07,1605000,17079.57,69193000,4557.695,405270000,1996.74,470156000
8/27/2014,0,50,18,0,0,,,17.3249,52192000,192.25,4596000,61.18,2126000,102.71,874225,17122.01,65743000,4569.621,239422000,2000.12,357479000
8/26/2014,32,81,36,0,51,,,17.175,25622000,192.99,5756000,60.66,2830000,101.95,1342000,17106.7,107465000,4570.637,337572000,2000.02,380424000
8/25/2014,33,82,27,0,0,,,16.8663,13955000,191.16,7161000,60.96,2670000,101.91,1442000,17076.87,94053000,4557.348,468927000,1997.92,566537000
8/22/2014,0,70,19,0,0,,,16.7256,11266000,190.41,4459000,60.365,2593000,101,1717000,17001.22,79031000,4538.551,405196000,1988.4,450318000
8/21/2014,33,84,19,0,0,,,16.7982,17708000,191.23,3646000,60.43,2741000,100.7,1756000,17039.49,84360000,4532.104,406825000,1992.37,501021000
8/20/2014,0,17,28,0,53,,,15.9447,13023000,190.1,4577000,59.83,3854000,100.24,1369000,16979.13,84588000,4526.482,401480000,1986.51,486419000
8/19/2014,33,51,28,47,0,,,16.1081,11593000,190.07,5345000,59.59,2739000,100.01,2002000,16919.59,94871000,4527.514,407402000,1981.6,471417000
8/18/2014,67,17,28,0,0,,,16.0446,19315000,189.36,5180000,59.22,4219000,100.84,2229000,16838.74,126523000,4508.313,434646000,1971.74,496628000
8/15/2014,36,0,31,0,0,,,15.922,9299000,187.38,4711000,58.75,2614000,100.62,3575000,16662.91,99022000,4464.927,445218000,1955.06,526450000
8/14/2014,34,0,38,0,0,,,16.1581,9938000,187.88,4259000,58.39,2614000,100.36,1477000,16713.58,79262000,4453.002,445115000,1955.18,528087000
8/13/2014,0,34,19,0,0,,,16.0264,12233000,187.95,5222000,57.93,2615000,100.4,1634000,16651.8,58862000,4434.125,427388000,1946.72,457418000
8/12/2014,33,100,18,0,0,,,15.9447,15118000,187.34,6275000,56.8,3413000,99.51,1201000,16560.54,102019000,4389.251,386668000,1933.75,388548000
8/11/2014,0,34,38,0,0,,,15.981,14840000,187.47,5221000,57,4108000,100.94,1544000,16569.98,103858000,4401.331,470631000,1936.92,575604000
8/8/2014,0,0,40,51,0,,,15.9674,13095000,186.63,6103000,56.97,3798000,101.3,1387000,16553.93,91894000,4370.898,462406000,1931.59,499954000
8/7/2014,0,0,41,0,0,,,15.8085,15112000,184.3,3484000,56.84,3663000,101.6,2133000,16368.27,71203000,4334.967,456044000,1909.57,487444000
8/6/2014,34,34,19,48,0,,,15.9084,34178000,185.97,3645000,56.94,4463000,101.88,3100000,16443.34,101842000,4355.051,431126000,1920.24,431931000
8/5/2014,0,68,0,0,53,,,15.922,13804000,187.1,4318000,57.38,4945000,101.65,7861000,16429.47,114095000,4352.835,486234000,1920.21,549504000
8/4/2014,0,17,76,0,0,,,16.04,11616000,189.64,5276000,58.7,3562000,102.1,4259000,16569.28,79175000,4383.889,587404000,1938.99,635806000
8/1/2014,72,36,20,0,0,,,15.9765,12371000,189.15,3713000,58.19,4292000,100.3,1743000,16493.37,92765000,4352.639,454453000,1925.15,501806000
7/31/2014,35,86,19,0,0,,,16.1672,8360000,191.67,4844000,58.6,4306000,99.8899,1879000,16563.3,109914000,4369.773,515018000,1930.67,579557000
7/30/2014,0,17,19,48,0,,,16.3942,9058000,194,5535000,60.09,4963000,101.17,3250000,16880.36,89963000,4462.902,475786000,1970.07,541908000
7/29/2014,0,35,19,0,0,,,16.317,9147000,194.57,5416000,59.39,5439000,100.79,2345000,16912.11,90648000,4442.698,487214000,1969.95,525480000
7/28/2014,0,0,19,0,0,,,16.1626,16356000,195.78,6981000,59.13,5328000,100.81,2152000,16982.59,107035000,4444.909,450942000,1978.91,533654000
7/25/2014,72,18,50,0,0,,,16.0854,14362000,194.4,10552000,59.5,6733000,99.36,1797000,16960.57,156675000,4449.563,410811000,1978.34,498906000
7/24/2014,0,17,38,0,0,,,15.9084,9807000,195.24,22369000,59.58,2718000,99.6,1915000,17083.8,108507000,4472.107,534581000,1987.98,703511000
7/23/2014,0,52,19,49,0,,,15.8811,17399000,193.63,6718000,59.19,3176000,99.6,2079000,17086.63,92859000,4473.697,481285000,1987.01,542925000
7/22/2014,34,51,19,0,0,,,15.9583,13453000,194.09,3367000,59.24,2863000,100.16,2194000,17113.54,91747000,4456.016,408938000,1983.53,543565000
7/21/2014,0,0,28,47,0,,,15.6723,11011000,190.85,2663000,58.58,3369000,99.03,1958000,17051.73,81491000,4424.704,433146000,1973.63,532916000
7/18/2014,0,18,100,100,0,,,15.8039,34004000,192.5,3660000,58.79,3029000,99.46,1788000,17100.18,106549000,4432.146,408550000,1978.22,482553000
7/17/2014,52,17,67,0,0,,,15.6314,55970000,192.49,4424000,59.49,3821000,98.15,1789000,16976.81,103205000,4363.447,438325000,1958.12,552178000
7/16/2014,35,35,58,0,0,,,15.8085,17760000,192.36,5580000,61.31,4679000,101.23,1313000,17138.2,102723000,4425.968,533590000,1981.57,574130000
7/15/2014,34,17,37,0,0,,,15.5043,13987000,188.49,3968000,59.69,2090000,98.71,1788000,17060.68,79622000,4416.387,481893000,1973.28,571412000
7/14/2014,0,17,37,0,53,,,15.5043,10114000,189.86,2864000,59.67,4060000,98.43,1504000,17055.42,75106000,4440.419,351169000,1977.1,425290000
7/11/2014,35,18,20,50,0,,,15.4226,16230000,188,3618000,59.45,4297000,97.77,1710000,16943.81,86108000,4415.49,432379000,1967.57,499857000
7/10/2014,34,17,29,0,0,,,15.3681,10258000,187.7,2682000,58.83,2809000,95.41,2052000,16915.07,82471000,4396.204,389423000,1964.68,484327000
7/9/2014,0,0,47,0,0,,,15.2773,13650000,188.42,3978000,58.48,4924000,94.3,1675000,16985.61,122332000,4419.034,427840000,1972.83,462701000
7/8/2014,0,34,37,0,0,,,15.2092,10044000,187.22,3908000,58.69,2891000,94.36,1978000,16906.62,95666000,4391.463,517827000,1963.71,629131000
7/7/2014,34,34,38,47,0,,,15.3772,10445000,188.04,2094000,58.96,3443000,95.73,1367000,17024.21,79081000,4451.53,380156000,1977.65,489103000
7/3/2014,0,71,68,0,0,,,15.4362,13051000,188.53,3085000,59.26,3073000,96.54,3013000,17068.26,85430000,4485.925,397022000,1985.44,475588000
7/2/2014,34,0,19,0,0,,,15.3817,14027000,188.39,3341000,59.03,2837000,95.92,2008000,16976.24,94958000,4457.734,411344000,1974.62,509947000
7/1/2014,34,17,56,47,0,,,15.5179,28184000,186.35,8531000,58.88,4747000,94.46,1051000,16956.07,379707000,4458.651,413146000,1973.32,511866000
6/30/2014,34,35,19,0,0,,,15.2909,17031000,181.27,3178000,56.82,3133000,92.3,3001000,16826.6,116298000,4408.178,965545000,1960.23,511866000
6/27/2014,35,54,30,0,0,,,15.3953,15381000,181.71,2932000,56.92,3394000,92.9,3214000,16851.84,104486000,4397.93,413564000,1960.96,580426000
6/26/2014,0,17,66,95,54,,,15.3953,14875000,180.37,3907000,56.71,3668000,91.89,1460000,16846.13,105751000,4379.046,338811000,1957.22,425240000
6/25/2014,0,34,37,94,0,,,15.2501,12874000,180.72,3710000,56.77,2132000,91.94,1723000,16867.51,90913000,4379.757,353784000,1959.53,459764000
6/24/2014,33,67,18,0,0,,,15.4135,19890000,180.88,3355000,55.99,2697000,90.62,1328000,16818.13,99760000,4350.355,310226000,1949.98,395148000
6/23/2014,0,51,38,48,0,,,15.6723,11299000,182.14,4963000,55.95,3170000,91.59,1705000,16937.26,102105000,4368.676,353406000,1962.61,459041000
6/20/2014,0,90,20,0,0,,,15.5361,10546000,181.55,3017000,56.27,3430000,91.46,2629000,16947.08,90664000,4368.037,406193000,1962.87,499155000
6/19/2014,35,69,29,0,0,,,15.6541,14233000,182.82,2904000,56.58,2855000,91.28,1831000,16921.46,108420000,4359.326,354549000,1959.48,440885000
6/18/2014,34,51,28,0,0,,,15.7585,15240000,183.6,2870000,57.12,3238000,92.99,1597000,16906.62,101021000,4362.836,393994000,1956.98,492525000
6/17/2014,0,83,19,46,0,,,15.8493,13870000,182.26,2602000,56.82,3566000,92.32,1496000,16808.49,122180000,4337.234,339720000,1941.99,435460000
6/16/2014,0,17,28,0,0,,,15.8448,13731000,182.35,3487000,55.91,3540000,91.46,2106000,16781.01,142543000,4321.105,431347000,1937.78,530964000
6/13/2014,35,18,0,0,0,,,15.9628,11190000,182.56,2981000,55.36,6676000,92.12,2883000,16775.74,93184000,4310.653,368412000,1936.16,542311000
6/12/2014,34,51,37,0,0,,,15.1593,18376000,181.22,3979000,54.22,2396000,89.74,3930000,16734.19,104626000,4297.633,307272000,1930.11,389335000
6/11/2014,34,33,56,0,0,,,15.0957,16717000,182.25,3191000,54.5,2898000,90.7,1620000,16843.88,118613000,4331.932,317395000,1943.89,438063000
6/10/2014,34,17,28,0,0,,,15.2591,17463000,184.29,2175000,54.53,2149000,90.78,3196000,16945.92,102830000,4337.997,374270000,1950.79,506000000
6/9/2014,0,51,0,0,0,,,15.3182,22069000,186.22,2295000,54.65,2144000,91.64,1916000,16943.1,131900000,4336.243,323990000,1951.27,416322000
6/6/2014,35,36,40,0,0,,,15.3636,25730000,186.37,3551000,55.5,2764000,92.16,1174000,16924.28,98370000,4321.399,260398000,1949.44,407240000
6/5/2014,0,17,28,0,0,,,15.3772,10686000,185.98,3122000,54.36,2031000,91.95,2847000,16836.11,102349000,4296.227,344677000,1940.46,479892000
6/4/2014,65,17,36,0,0,,,15.3272,11810000,184.51,3251000,53.63,2960000,89.15,1554000,16737.53,111657000,4251.643,300222000,1927.88,436120000
6/3/2014,0,83,46,0,0,,,15.2955,15089000,184.37,3428000,53.55,3417000,87.89,1826000,16722.34,151636000,4234.081,328711000,1924.24,442954000
6/2/2014,33,17,28,47,0,,,15.1774,15056000,185.69,3692000,53.82,3871000,87.66,2322000,16743.63,128358000,4237.199,406409000,1924.97,650112000
5/30/2014,35,35,39,0,0,,,15.2092,17998000,184.36,3543000,53.73,2143000,87.85,1577000,16717.17,84811000,4242.618,365803000,1923.57,420472000
5/29/2014,0,51,47,0,0,,,15.2728,8746000,183.76,3027000,53.06,2118000,87.13,1935000,16698.74,78072000,4247.947,364617000,1920.03,413885000
5/28/2014,33,33,37,0,0,,,15.1411,11150000,183.08,3250000,53.12,2264000,87.2,1680000,16633.18,81190000,4225.075,325921000,1909.78,382143000
5/27/2014,0,65,27,0,0,,,15.0276,9960000,184.78,4548000,53.36,3360000,87.42,2631000,16675.5,91001000,4237.068,353078000,1911.91,412941000
5/23/2014,0,70,19,0,0,,,15.3091,10893000,185.94,5940000,51.95,4183000,84.83,1881000,16606.27,87766000,4185.808,383990000,1900.53,445614000
5/22/2014,99,33,37,0,0,,,14.4283,8633000,185.68,2493000,51.61,2250000,83.64,1604000,16543.08,76854000,4154.342,349025000,1892.49,454070000
5/21/2014,0,50,18,0,0,,,14.7643,30179000,186.39,3874000,51.17,3658000,83.66,1288000,16533.06,104849000,4131.538,303828000,1888.03,369576000
5/20/2014,0,0,50,0,0,,,14.8914,9524000,184.89,2878000,50.87,2924000,83.84,1637000,16374.31,111052000,4096.891,367734000,1872.83,503276000
5/19/2014,0,15,17,0,0,,,15.0321,18053000,187,3810000,51.72,4207000,85.31,2137000,16511.86,145134000,4125.815,404293000,1885.08,530951000
5/16/2014,31,47,18,0,0,,,14.7643,9063000,187.06,2114000,51.19,4083000,85.91,3383000,16491.31,87244000,4090.588,385708000,1877.86,499839000
5/15/2014,61,30,34,0,0,,,14.7143,7458000,186.46,2485000,50.89,7080000,85.3,2177000,16446.81,94887000,4069.292,316414000,1870.85,419820000
5/14/2014,61,15,34,0,0,,,14.9686,10952000,188.72,3014000,51.25,9627000,85.33,3384000,16613.97,103268000,4100.627,392092000,1888.53,466156000
5/13/2014,59,60,0,0,0,,,15.1093,11264000,192.19,2958000,50.76,13197000,82.6,5316000,16715.44,99343000,4130.165,495329000,1897.45,518129000
5/12/2014,29,0,82,41,0,,,14.9005,11205000,192.57,2864000,49.78,5339000,82.46,3292000,16695.47,98713000,4143.859,423179000,1896.65,532657000
5/9/2014,32,16,18,0,0,,,14.6916,24892000,190.08,6999000,49.55,6542000,81.95,1833000,16583.34,229878000,4071.87,366638000,1878.48,502083000
5/8/2014,46,15,0,0,0,,,14.6326,10694000,188.91,8394000,49.28,2511000,83.59,1747000,16550.97,136953000,4051.496,468021000,1875.63,770584000
5/7/2014,30,15,25,0,0,,,14.6735,16604000,189.3,6868000,49.99,1812000,83.35,1742000,16518.54,126981000,4067.673,382671000,1878.21,539274000
5/6/2014,30,61,50,0,0,,,14.5872,10878000,190.03,3747000,50.26,2355000,84.41,1096000,16401.02,105978000,4080.759,361386000,1867.72,566833000
5/5/2014,30,0,51,43,0,,,14.7552,8271000,191.26,5678000,50.51,1992000,83.9,1318000,16530.55,99439000,4138.055,369303000,1884.66,476974000
5/2/2014,32,0,54,0,0,,,14.7507,20146000,191.44,4179000,51.04,3021000,83.68,2299000,16512.89,125055000,4123.897,427210000,1881.14,588946000
5/1/2014,0,84,74,0,0,,,14.8188,33180000,193.53,3892000,50.75,3162000,82.28,2506000,16558.87,105074000,4127.451,410038000,1883.68,566456000
4/30/2014,0,46,34,86,0,,,15.0094,9841000,196.47,5205000,52.58,2553000,88.08,2487000,16580.84,109275000,4114.556,376330000,1883.95,509090000
4/29/2014,30,30,51,0,0,,,14.964,11148000,195.11,2948000,53.49,3402000,87.45,2086000,16535.37,136832000,4103.543,389117000,1878.33,521109000
4/28/2014,0,45,33,42,0,,,14.6144,12812000,193.14,2408000,52.6,2623000,87.53,2366000,16448.74,94573000,4074.401,384380000,1869.43,742917000
4/25/2014,32,32,53,89,0,,,14.3375,10296000,189.63,3658000,52.72,2712000,87.77,953187,16361.46,116609000,4075.562,233709000,1863.4,303759000
4/24/2014,31,77,43,0,0,,,14.5282,9981000,190.22,4442000,53.94,2838000,89.8,2157000,16501.65,120576000,4148.338,401522000,1878.61,527796000
4/23/2014,60,30,34,0,0,,,14.4101,15884000,191.73,10057000,54.11,3896000,90.44,1806000,16501.65,230034000,4126.967,398693000,1875.39,526115000
4/22/2014,0,30,59,0,0,,,14.4238,15528000,192.15,3519000,55.67,4064000,92.09,4392000,16514.37,113655000,4161.458,398693000,1879.55,526115000
4/21/2014,66,49,27,0,52,,,14.5009,14492000,192.27,3320000,55.69,2785000,92.26,2619000,16449.25,133235000,4121.546,392609000,1871.89,518669000
4/17/2014,32,0,72,0,0,,,14.4964,15996000,190.01,4356000,55.57,3867000,91.05,2197000,16408.54,158676000,4095.516,408738000,1864.85,605507000
4/16/2014,62,63,35,0,0,,,14.7507,23648000,196.4,8919000,55.67,5996000,90.28,2394000,16424.85,420084000,4086.225,493697000,1862.31,700688000
4/15/2014,46,30,51,42,0,,,14.7053,17813000,197.02,4516000,54.88,5167000,89.37,4040000,16262.56,172643000,4034.161,493697000,1842.98,700688000
4/14/2014,0,46,34,0,0,,,14.9368,17328000,197.77,2846000,54.82,3490000,90.35,3367000,16173.24,111400000,4022.694,497548000,1830.61,783321000
4/11/2014,32,32,0,0,0,,,14.7325,13242000,195.19,3220000,53.39,3121000,88.21,2287000,16026.75,139260000,3999.734,358851000,1815.69,468886000
4/10/2014,0,77,60,0,49,,,14.8914,9749000,195.68,2805000,53.95,2606000,88.17,1849000,16170.22,107443000,4054.106,366389000,1833.08,517127000
4/9/2014,30,15,33,0,0,,,14.8551,13719000,196.64,2900000,55.69,2932000,91.25,1466000,16437.18,104492000,4183.9,340420000,1872.18,454660000
4/8/2014,0,45,50,0,0,,,14.7325,22193000,193.29,3410000,55.54,3390000,90.98,1867000,16256.14,105783000,4112.986,361344000,1851.96,508786000
4/7/2014,30,44,49,0,47,,,14.846,12510000,194.52,2815000,54.96,4211000,89.6,1613000,16245.87,101643000,4079.753,358940000,1845.04,496664000
4/4/2014,63,48,35,0,0,,,14.8188,12845000,191.77,2954000,56.06,3293000,90.5,1724000,16412.71,137385000,4127.726,356846000,1865.09,446790000
4/3/2014,90,46,17,0,0,,,14.9822,15152000,192.69,3680000,57.39,4187000,93.46,1303000,16572.55,140418000,4237.74,412943000,1888.77,588722000
4/2/2014,45,30,67,42,0,,,15.2591,15869000,193.55,4215000,57.16,4270000,94.14,1748000,16573,141411000,4276.456,445209000,1890.9,611812000
4/1/2014,0,30,33,0,0,,,15.0866,16974000,194.5,3599000,57,5100000,93.54,2046000,16532.61,134321000,4268.04,439372000,1885.52,573941000
3/31/2014,0,15,58,0,0,,,14.6916,20686000,192.49,3324000,56.16,4042000,91.82,2664000,16457.66,148368000,4198.994,457120000,1872.34,567561000
3/28/2014,0,64,35,44,0,,,14.5463,23708000,190.45,4400000,54.92,3707000,89.41,3177000,16323.06,121158000,4155.759,554778000,1857.62,872445000
3/27/2014,45,19,30,0,0,,,14.4964,22515000,189.83,3439000,54.81,4026000,89.7,2107000,16264.23,114027000,4151.232,400291000,1849.04,525968000
3/26/2014,23,19,30,0,75,,,14.6871,19658000,192.62,4012000,55.55,3408000,89.33,1799000,16268.99,130699000,4173.579,384907000,1852.56,511999000
3/25/2014,23,9,79,0,0,,,14.7824,29317000,195.04,3296000,55.13,2750000,89.85,1810000,16367.88,105658000,4234.268,421002000,1865.62,554620000
3/24/2014,23,18,60,0,75,,,14.3602,87691000,188.25,5180000,53,7469000,87.98,2018000,16276.69,148822000,4226.385,344875000,1857.44,449088000
3/21/2014,50,29,21,0,79,,,14.5055,10935000,186.67,2983000,53.49,3119000,88.62,3243000,16302.77,122971000,4276.788,503958000,1866.52,683490000
3/20/2014,48,10,30,0,76,,,14.2921,11268000,187.9,3614000,53.1,4387000,87.99,1667000,16331.05,116505000,4319.286,401271000,1872.01,513919000
3/19/2014,24,19,10,0,76,,,14.3557,14629000,184.71,5704000,51.67,4901000,85.87,2212000,16222.17,175778000,4307.602,405375000,1860.77,494666000
3/18/2014,24,0,20,0,0,,,13.8744,17402000,186.81,4507000,51.93,6562000,86.32,2595000,16336.19,145109000,4333.313,497289000,1872.25,717787000
3/17/2014,24,9,10,0,0,,,13.3841,21060000,185.81,4030000,50.72,7892000,85.14,2766000,16247.22,126288000,4279.949,425724000,1858.83,562299000
3/14/2014,25,20,32,0,80,,,13.198,8391000,182.21,3652000,50.15,4014000,85.015,2341000,16065.67,94292000,4245.396,395416000,1841.13,529472000
3/13/2014,0,19,31,0,0,,,13.1253,12738000,183.9,3280000,49.77,4253000,84.21,2158000,16108.89,98986000,4260.42,355407000,1846.34,455175000
3/12/2014,47,9,10,0,0,,,13.434,15489000,186.22,3543000,50.75,10510000,84.16,2159000,16340.08,97852000,4323.332,370477000,1868.2,475475000
3/11/2014,0,9,10,0,0,,,13.5793,12846000,186.76,3602000,49.88,5398000,83.21,4454000,16351.25,113513000,4307.188,387220000,1867.63,482901000
3/10/2014,0,9,20,0,0,,,13.5748,13432000,186.39,3451000,50.14,5535000,85.11,3768000,16418.68,117239000,4334.448,385803000,1877.17,516801000
3/7/2014,25,20,32,0,80,,,13.7745,10933000,187.68,4495000,49.29,8595000,84.25,2791000,16452.72,119899000,4336.223,334827000,1878.04,477646000
3/6/2014,24,0,41,51,0,,,13.661,9407000,187.64,3947000,50.1,14001000,86.72,2997000,16421.89,91185000,4352.125,389362000,1877.03,528214000
3/5/2014,0,19,0,0,0,,,13.5929,15130000,187.14,4899000,52.56,6203000,88.33,3421000,16360.18,112629000,4357.974,395428000,1873.81,464684000
3/4/2014,0,39,20,0,0,,,13.6747,15095000,186.44,7541000,53.18,5549000,88.76,3131000,16395.88,148253000,4351.972,459016000,1873.91,514985000
3/3/2014,0,19,20,0,77,,,13.4976,15919000,184.26,5937000,52.29,4812000,87.9,3618000,16168.03,97069000,4277.301,523277000,1845.73,676821000
2/28/2014,0,10,10,0,0,,,13.5657,22505000,185.17,4652000,52.19,8986000,86.99,3638000,16321.71,129624000,4308.119,430266000,1859.45,558080000
2/27/2014,24,38,0,0,0,,,13.5067,25782000,185.27,3694000,51.92,6284000,88.42,7535000,16272.65,138050000,4318.933,459899000,1854.29,591310000
2/26/2014,24,9,10,0,0,,,13.5748,20021000,184.06,6301000,51.73,4747000,89.28,3678000,16198.41,137377000,4292.064,427206000,1845.16,574951000
2/25/2014,70,18,20,0,0,,,13.5657,22854000,183.23,9847000,50.69,3384000,87.79,3484000,16179.66,146913000,4287.587,420217000,1845.12,555077000
2/24/2014,70,28,10,49,0,,,13.5839,28430000,183.45,18849000,51.16,5206000,88.6,1616000,16207.14,207216000,4292.968,427659000,1847.61,520923000
2/21/2014,25,59,31,0,80,,,13.5248,15694000,182.79,3270000,50.75,4971000,88.01,3544000,16103.3,168023000,4263.411,461340000,1836.25,635698000
2/20/2014,0,58,0,0,0,,,13.7064,13925000,184.26,2860000,50.02,4612000,86.24,2254000,16133.23,127004000,4267.545,491727000,1839.78,708085000
2/19/2014,0,19,10,0,0,,,13.3705,15921000,182.95,4219000,49.03,6121000,85.45,2288000,16040.56,161737000,4237.954,388523000,1828.75,572294000
2/18/2014,0,19,10,49,0,,,13.4295,19558000,183.19,3166000,49.71,3970000,86.34,2554000,16130.4,119588000,4272.783,485046000,1840.76,725229000
2/14/2014,25,10,11,0,0,,,13.6293,15936000,183.69,3524000,50.14,5665000,86.71,6566000,16154.39,120741000,4244.025,432691000,1838.63,530719000
2/13/2014,0,0,20,50,0,,,13.543,16489000,181.84,2577000,49.6,5694000,86.67,3715000,16027.59,128594000,4240.672,421191000,1829.83,524612000
2/12/2014,47,0,10,0,0,,,13.3569,15249000,180.24,2351000,49.21,3671000,86.07,2206000,15963.94,106705000,4201.288,372117000,1819.26,521582000
2/11/2014,24,28,10,0,0,,,13.3296,18876000,179.7,4148000,49.37,6003000,84.87,1667000,15994.77,131266000,4191.045,333508000,1819.75,455852000
2/10/2014,0,9,30,0,74,,,13.0799,20599000,177.14,3709000,49.89,2525000,84.69,2369000,15801.79,105102000,4148.174,400900000,1799.84,558289000
2/7/2014,27,22,23,0,0,,,13.198,48520000,177.25,3117000,49.52,3947000,84.68,2920000,15794.08,98428000,4125.861,441280000,1797.02,587851000
