,date,dell_gtrends,hp_gtrends,ibm_gtrends,seagate_gtrends,westdig_gtrends,dell_Last Price,dell_Volume,hp_Last Price,hp_Volume,ibm_Last Price,ibm_Volume,seagate_Last Price,seagate_Volume,westdig_Last Price,westdig_Volume,dow_Last Price,dow_Volume,nasdaq_Last Price,nasdaq_Volume,sandp_Last Price,sandp_Volume
206,9/2/17,0,0,9,0,41,,,,,,,,,,,,,,,,
207,9/1/17,0,20,8,16,74,74.76,616168,19.36,9236000,144.08,6509000,31.8,3257000,90.41,2255000,21987.56,109709000,6435.331,419191000,2476.55,586388000
208,8/31/17,0,0,16,15,0,74.93,785880,19.08,11181000,143.03,7212000,31.53,2779000,88.27,2184000,21948.1,85282000,6428.662,468321000,2471.65,562308000
209,8/30/17,41,0,24,30,0,74.23,1890000,19.17,10809000,142.56,14294000,31.5,4144000,90.3,3359000,21892.43,69062000,6368.309,415392000,2457.59,510915000
210,8/29/17,0,0,16,0,34,72.94,816157,19.21,5426000,143.14,7567000,31.45,3497000,90.07,2853000,21865.37,63976000,6301.886,424192000,2446.3,466562000
211,8/28/17,0,20,24,0,0,72.8,1123000,19.18,9071000,142.51,4763000,31.49,3813000,90.56,2212000,21808.4,70534000,6283.015,389400000,2444.24,434710000
212,8/27/17,0,0,0,0,40,,,,,,,,,,,,,,,,
213,8/26/17,48,23,0,0,0,,,,,,,,,,,,,,,,
214,8/25/17,0,82,8,16,0,71.74,770494,19.31,9397000,143.74,2476000,31.25,11524000,90.25,3471000,21813.67,69483000,6265.644,364977000,2443.05,439411000
215,8/24/17,41,98,16,0,35,69.92,1028000,19.41,10146000,142.94,3098000,31.02,4980000,89.45,4141000,21783.4,81783000,6271.326,423584000,2438.97,487475000
216,8/23/17,0,20,16,15,35,69.2,1072000,18.86,12041000,142.14,3448000,31.01,3751000,88.31,5555000,21812.09,70283000,6278.406,424755000,2444.04,492047000
217,8/22/17,0,58,16,30,35,68.71,696011,19.02,9820000,141.01,3206000,32.29,3632000,86.65,5131000,21899.89,72628000,6297.478,427110000,2452.51,463115000
218,8/21/17,40,19,31,15,0,67.07,557604,18.57,8241000,140.33,2460000,31.46,5852000,83.86,4909000,21703.75,72679000,6213.127,410057000,2428.37,490787000
219,8/20/17,0,0,0,0,0,,,,,,,,,,,,,,,,
220,8/19/17,0,45,9,35,0,,,,,,,,,,,,,,,,
221,8/18/17,0,41,0,16,0,66.81,932357,18.51,13992000,139.7,3564000,31.37,5117000,83.2,4144000,21674.51,79566000,6216.527,515248000,2425.55,554020000
222,8/17/17,0,20,16,15,0,66.4,672904,18.64,4313000,140.7,2823000,31.51,1975000,82.48,5120000,21750.73,57804000,6221.915,463245000,2430.01,568418000
223,8/16/17,0,0,0,30,0,67.22,786126,18.97,8935000,142.5,3572000,32.48,3873000,85.85,4562000,22024.87,100732000,6345.109,272227000,2468.11,340989000
224,8/15/17,0,20,33,0,0,66.21,1810000,19.04,9018000,142.07,3262000,32.28,6082000,83.82,6615000,21998.99,96148000,6333.013,501653000,2464.61,641279000
225,8/14/17,42,60,16,0,0,67.74,1626000,19.1,6161000,142.32,2221000,32.55,4744000,82.83,5673000,21993.71,76143000,6340.232,528512000,2465.84,627587000
226,8/13/17,0,46,9,0,0,,,,,,,,,,,,,,,,
227,8/12/17,0,0,19,0,0,,,,,,,,,,,,,,,,
228,8/11/17,0,0,17,0,0,63.04,996031,18.9,14175000,141.84,2153000,32.29,3632000,79.9,5356000,21858.32,68340000,6256.556,490665000,2441.32,546610000
229,8/10/17,0,20,8,15,36,63.17,6463000,18.9,14052000,141.84,3282000,31.55,3597000,79.19,3718000,21844.01,143180000,6216.872,456139000,2438.21,483461000
230,8/9/17,0,58,24,0,0,64.12,851511,19.32,11065000,141.77,2377000,32.6,2444000,80.99,8322000,22048.7,78152000,6352.332,456139000,2474.02,483461000
231,8/8/17,0,38,31,29,0,64.45,1073000,19.32,14705000,142.11,3960000,32.99,2799000,81.34,2285000,22085.34,77562000,6370.46,471789000,2474.92,527671000
232,8/7/17,40,19,24,0,0,64.45,887789,19.32,16283000,143.47,4482000,33.48,3294000,80.97,4349000,22118.42,83758000,6383.772,492197000,2480.91,530550000
233,8/6/17,0,0,0,0,42,,,,,,,,,,,,,,,,
234,8/5/17,0,0,38,0,0,,,,,,,,,,,,,,,,
235,8/4/17,43,20,17,32,0,64.39,1799000,19.37,14635000,145.16,6742000,33.43,7268000,81.17,2520000,22092.81,288560000,6351.564,448313000,2476.83,513417000
236,8/3/17,0,39,16,22,0,64.01,1985000,19.36,8766000,144.94,4654000,33.57,3695000,84.51,4295000,22026.1,87152000,6340.341,448313000,2472.16,513417000
237,8/2/17,39,38,23,15,33,63.85,1141000,19.1,8743000,144.45,3050000,33.42,3917000,84.37,2720000,22016.24,83202000,6362.645,491690000,2477.57,595105000
238,8/1/17,0,19,24,15,0,64.47,1715000,19.14,9036000,145.3,3524000,33.37,3981000,85.67,4226000,21963.92,89255000,6362.938,512307000,2476.35,611088000
239,7/31/17,41,40,8,15,0,64.27,2563000,19.1,12528000,144.67,6471000,32.96,6519000,85.12,5039000,21891.12,135223000,6348.123,605748000,2470.3,674153000
240,7/30/17,0,0,0,0,42,,,,,,,,,,,,,,,,
241,7/29/17,49,23,0,18,42,,,,,,,,,,,,,,,,
242,7/28/17,0,0,0,0,0,63.72,3609000,19.17,12265000,144.29,3709000,32.61,3211000,84.97,6027000,21830.31,96884000,6374.677,723389000,2472.1,755078000
243,7/27/17,41,20,16,15,0,63.53,1598000,19.21,12449000,145.07,4866000,32.56,2397000,91.9,2649000,21796.55,80770000,6382.186,541468000,2475.42,655840000
244,7/26/17,41,20,16,45,71,64.02,1474000,19.26,22010000,145.36,3797000,32.34,3407000,92.96,2938000,21711.01,79191000,6422.747,449209000,2477.83,568595000
245,7/25/17,83,0,0,100,36,63.71,2557000,19.41,8274000,146.19,3975000,33.2,3322000,93.75,3626000,21613.43,65856000,6412.173,452867000,2477.13,530720000
246,7/24/17,0,0,16,31,0,63.67,2240000,19.24,9262000,145.99,3586000,39.76,2683000,94.62,4286000,21513.17,96354000,6410.808,410487000,2469.91,444088000
247,7/23/17,0,0,10,0,0,,,,,,,,,,,,,,,,
248,7/22/17,0,0,0,0,0,,,,,,,,,,,,,,,,
249,7/21/17,0,42,17,32,75,63.63,9401000,19.15,12234000,147.08,3543000,39.58,4522000,94.82,3520000,21580.07,135219000,6387.754,508129000,2472.54,574309000
250,7/20/17,0,40,33,16,0,63.94,2265000,18.94,16424000,147.66,3666000,39.42,3567000,95.01,5532000,21611.78,65419000,6390.002,702291000,2473.45,922618000
251,7/19/17,0,0,93,32,36,63.63,875386,18.7,14526000,147.53,2444000,39.24,3273000,94.48,3351000,21640.75,56526000,6385.042,407011000,2473.83,472129000
252,7/18/17,42,0,58,15,0,62.73,1685000,18.39,21296000,154,2583000,38.83,2951000,94.27,2940000,21574.73,67992000,6344.305,378324000,2460.61,399885000
253,7/17/17,42,0,25,16,36,62.91,1185000,18.47,13476000,153.01,3732000,39.07,2389000,94.57,3307000,21629.72,73850000,6314.431,424394000,2459.14,509980000
254,7/16/17,0,24,0,0,0,,,,,,,,,,,,,,,,
255,7/15/17,0,0,20,0,0,,,,,,,,,,,,,,,,
256,7/14/17,0,42,17,24,0,61.2,2366000,18.42,9759000,154.24,3303000,39.5,2506000,94.44,2662000,21637.74,78184000,6312.465,412905000,2459.27,466397000
257,7/13/17,43,20,17,0,36,61.3,706013,18.08,8050000,153.63,5643000,38.32,3272000,92.8,3236000,21553.09,127293000,6274.437,428143000,2447.83,495129000
258,7/12/17,42,0,0,15,0,61.59,1405000,18.04,14281000,153.7,3274000,39.7,4103000,94.13,3026000,21532.14,109612000,6261.171,523712000,2443.25,710909000
259,7/11/17,42,20,17,15,0,61.52,1149000,17.94,11096000,153.19,5191000,38.72,5853000,91.75,3365000,21409.07,113835000,6193.305,520781000,2425.53,603569000
260,7/10/17,0,20,8,62,0,61.5,1176000,17.87,7350000,153.42,5514000,38.39,4080000,89.27,3965000,21408.52,75903000,6176.393,581582000,2427.43,705109000
261,7/9/17,0,24,0,0,0,,,,,,,,,,,,,,,,
262,7/8/17,0,0,10,18,43,,,,,,,,,,,,,,,,
263,7/7/17,0,21,0,16,38,61.51,5977000,17.35,6417000,152.94,3716000,38.2,3545000,86.94,3022000,21414.34,75784000,6153.079,458915000,2425.18,511578000
264,7/6/17,0,21,34,16,0,60.84,1401000,17.19,8233000,152.36,5628000,37.29,5225000,86.12,1981000,21320.04,78624000,6089.464,417294000,2409.75,458846000
265,7/5/17,0,0,25,0,0,60.8,1118000,17.65,7252000,153.67,5000000,39.02,3494000,86.41,2124000,21478.17,71577000,6150.855,457223000,2432.54,512933000
266,7/4/17,0,42,9,16,0,,,,,,,,,,,,,,,,
267,7/3/17,86,0,26,0,0,60.36,1248000,17.56,6674000,155.58,6853000,38.59,2798000,85.29,2377000,21479.27,72620000,6110.06,490128000,2429.01,493871000
268,7/2/17,50,0,0,0,43,,,,,,,,,,,,,,,,
269,7/1/17,0,24,10,0,0,,,,,,,,,,,,,,,,
270,6/30/17,0,0,9,0,0,61.11,1413000,17.48,11898000,153.83,12521000,38.75,4885000,88.6,3901000,21349.63,69555000,6140.42,467930000,2423.41,511529000
271,6/29/17,0,0,0,16,0,60.8,877921,17.57,7205000,154.13,4281000,38.91,4947000,91.65,3057000,21287.03,73235000,6144.351,450581000,2419.7,477041000
272,6/28/17,86,62,17,16,0,62.7,868816,18.03,6996000,155.32,3993000,40.18,5381000,93.67,3338000,21454.61,82453000,6234.415,487800000,2440.69,563427000
273,6/27/17,0,41,25,16,73,61.98,1139000,17.77,11527000,154.75,3208000,39.51,6509000,91.85,4382000,21310.66,91325000,6146.623,503487000,2419.38,573168000
274,6/26/17,0,20,42,16,36,63.45,1729000,18.16,7959000,155.23,4935000,42.39,7377000,92.66,4849000,21409.55,78619000,6247.149,504706000,2439.07,590628000
275,6/25/17,0,23,10,0,0,,,,,,,,,,,,,,,,
276,6/24/17,0,0,19,0,41,,,,,,,,,,,,,,,,
277,6/23/17,0,0,0,15,36,63.62,873965,17.8,9194000,154.11,4123000,42.67,9673000,93.34,17421000,21394.76,79396000,6265.25,528331000,2438.3,647742000
278,6/22/17,0,58,16,0,35,63.56,1524000,17.71,7951000,154.4,4328000,42.01,34477000,90.25,6022000,21397.29,84925000,6236.685,470648000,2434.5,561146000
279,6/21/17,0,0,23,0,34,63.32,2149000,17.71,10426000,153.79,4860000,41.66,7791000,91.03,7985000,21410.03,87068000,6233.953,458699000,2435.61,561433000
280,6/20/17,39,57,31,22,0,62.23,2265000,17.83,8055000,154.95,5321000,41.04,4585000,88.23,3958000,21467.14,87744000,6188.031,452486000,2437.03,582878000
281,6/19/17,0,20,16,15,36,62.67,1673000,17.69,9953000,154.84,5608000,41.83,3359000,88.64,4009000,21528.99,114290000,6239.013,454798000,2453.46,589410000
282,6/18/17,0,0,0,0,42,,,,,,,,,,,,,,,,
283,6/17/17,100,0,10,19,0,,,,,,,,,,,,,,,,
284,6/16/17,0,42,25,0,37,62.12,700324,17.35,12352000,155.38,19284000,42.03,2957000,87.12,2796000,21384.28,76765000,6151.758,432376000,2433.15,560587000
285,6/15/17,0,0,17,0,36,61.85,833685,17.27,10177000,154.22,6345000,41.52,3323000,87.31,2625000,21359.9,65848000,6165.501,425570000,2432.46,507986000
286,6/14/17,0,40,8,30,0,62.17,644099,17.4,8214000,153.81,3720000,41.28,2974000,87.8,3799000,21374.56,64131000,6194.892,399526000,2437.92,467053000
287,6/13/17,0,19,16,15,0,62.82,1061000,17.74,12854000,154.25,3205000,42.03,3791000,90.05,3868000,21328.47,66566000,6220.369,350093000,2440.35,444402000
288,6/12/17,0,39,24,0,35,62.24,1291000,17.76,19364000,155.18,3277000,41.54,4227000,86.64,5046000,21235.67,73117000,6175.465,388566000,2429.39,471754000
289,6/11/17,0,0,10,18,0,,,,,,,,,,,,,,,,
290,6/10/17,0,0,0,0,0,,,,,,,,,,,,,,,,
291,6/9/17,43,21,8,16,0,62.56,2007000,17.8,6694000,154.1,3790000,42.37,5389000,86.01,7809000,21271.97,62841000,6207.918,456379000,2431.77,480922000
292,6/8/17,0,58,8,15,0,65.1,1613000,18.28,13465000,152.1,3588000,42.77,3589000,91.02,5374000,21182.53,62225000,6321.764,395850000,2433.79,432267000
293,6/7/17,40,0,32,30,0,67.83,1895000,18.24,8369000,150.98,3435000,41.94,2958000,89.93,4235000,21173.69,76215000,6297.38,423032000,2433.14,463261000
294,6/6/17,40,77,8,15,35,67.13,2178000,18.26,10311000,152.37,6239000,41.89,3670000,89.94,3160000,21136.23,75466000,6275.058,452257000,2429.33,521533000
295,6/5/17,42,20,16,15,0,66.61,1594000,18.8,6781000,152.41,3109000,42.08,2354000,89.42,4093000,21184.04,63257000,6295.684,559984000,2436.1,555958000
296,6/4/17,0,0,9,0,0,,,,,,,,,,,,,,,,
297,6/3/17,0,0,38,0,0,,,,,,,,,,,,,,,,
298,6/2/17,0,0,26,0,38,68.25,1763000,18.98,19241000,152.05,2914000,43.22,3387000,91.52,4052000,21206.29,105913000,6305.796,459492000,2439.07,639247000
299,6/1/17,0,61,25,0,36,69.28,2585000,18.95,10806000,152.67,3168000,42.88,5955000,91.59,4155000,21144.18,74644000,6246.83,536022000,2430.06,619867000
300,5/31/17,81,19,8,30,0,69.39,1389000,18.76,5477000,152.63,3086000,43.57,2608000,90.06,6704000,21008.65,60512000,6198.517,399415000,2411.8,488975000
301,5/30/17,0,20,8,15,0,68.75,1445000,18.94,8742000,151.73,3524000,43.24,3418000,91.29,4498000,21029.47,83850000,6203.189,401077000,2412.91,448710000
302,5/29/17,0,21,0,0,0,,,,,,,,,,,,,,,,
303,5/28/17,0,0,0,0,0,,,,,,,,,,,,,,,,
304,5/27/17,0,0,10,19,0,,,,,,,,,,,,,,,,
305,5/26/17,0,21,9,0,39,68.8,761414,18.47,6634000,152.49,3222000,42.53,5278000,90.01,3534000,21080.28,91648000,6210.194,414474000,2415.82,543614000
306,5/25/17,43,82,8,16,37,68.66,798915,18.37,9157000,153.2,3740000,43.11,3663000,89.27,8682000,21082.95,78993000,6205.257,460580000,2415.07,558692000
307,5/24/17,0,40,16,31,0,68.07,728810,19.01,10655000,152.51,3451000,42.73,4311000,89.7,3576000,21012.42,90625000,6163.024,421220000,2404.39,517825000
308,5/23/17,0,39,24,0,0,67.38,1193000,18.96,11252000,152.03,3928000,42.63,4693000,88.03,3584000,20937.91,96246000,6138.712,448802000,2398.42,575103000
309,5/22/17,0,20,8,16,36,67.38,678506,19.11,8848000,152.64,2476000,42.77,3441000,87.98,5143000,20894.83,69361000,6133.618,533057000,2394.02,663260000
310,5/21/17,48,46,0,0,41,,,,,,,,,,,,,,,,
311,5/20/17,0,0,10,0,0,,,,,,,,,,,,,,,,
312,5/19/17,87,21,0,16,0,64.92,1158000,19,9144000,151.98,4312000,42.51,3192000,86.66,3394000,20804.84,73980000,6083.703,411770000,2381.73,491569000
313,5/18/17,0,80,41,23,0,64.66,885779,18.78,13418000,150.78,3816000,42.25,4057000,86.11,2516000,20663.02,80396000,6055.13,415391000,2365.72,503387000
314,5/17/17,0,20,33,16,0,64.89,868631,18.96,6334000,150.93,3147000,42.16,3493000,85.22,3206000,20606.93,65805000,6011.236,473659000,2357.03,538716000
315,5/16/17,42,20,33,0,0,66.54,1499000,19.47,6967000,153.68,3482000,44,2949000,88.96,2355000,20979.75,77942000,6169.87,393434000,2400.67,446149000
316,5/15/17,41,0,40,15,0,66.26,809678,19.36,7841000,151.51,3100000,43.48,3527000,89.02,2104000,20981.94,86042000,6149.674,409583000,2402.32,471549000
317,5/14/17,0,22,27,17,0,,,,,,,,,,,,,,,,
318,5/13/17,0,44,0,0,0,,,,,,,,,,,,,,,,
319,5/12/17,0,20,8,15,0,64.95,1244000,19.3,6746000,150.37,3557000,43.04,2081000,89.65,5025000,20896.61,88723000,6121.232,425749000,2390.9,514693000
320,5/11/17,0,19,23,29,0,66.1,869269,19.26,11528000,150.65,2981000,42.48,2285000,89.68,1649000,20919.42,72665000,6115.964,425848000,2394.44,546572000
321,5/10/17,0,0,15,0,0,66.98,1330000,19.36,11163000,151.25,3204000,43.11,3474000,89.54,2123000,20943.11,79610000,6129.143,422558000,2399.63,498068000
322,5/9/17,0,19,15,14,0,67.24,870954,19.24,17289000,152.11,1825000,42.83,3099000,88.88,3855000,20975.78,75138000,6120.587,417133000,2396.92,518956000
323,5/8/17,0,19,46,29,33,67.63,706682,19.31,12229000,153.03,2918000,42.87,4130000,89.9,3223000,21012.28,83358000,6102.66,429677000,2399.38,491617000
324,5/7/17,0,0,9,17,39,,,,,,,,,,,,,,,,
325,5/6/17,46,22,18,0,0,,,,,,,,,,,,,,,,
326,5/5/17,0,19,56,0,35,67.29,1207000,18.91,13940000,155.05,3273000,43.55,5593000,90.72,4668000,21006.94,111105000,6100.758,529034000,2399.29,658417000
327,5/4/17,0,0,23,15,0,66.32,1785000,18.79,12287000,159.05,3691000,42.58,5421000,89.17,5078000,20951.47,71187000,6075.337,626934000,2389.52,769353000
328,5/3/17,0,0,23,29,100,66.17,858369,18.81,19816000,158.63,3300000,42.51,3173000,89.22,4016000,20957.9,88864000,6072.55,451181000,2388.13,487224000
329,5/2/17,0,37,8,43,0,66.93,1025000,18.9,37119000,159.1,2283000,42.44,4065000,87.29,4088000,20949.89,79946000,6095.366,421589000,2391.17,610654000
330,5/1/17,84,20,17,31,0,67.57,1073000,18.93,16654000,158.84,3021000,42.18,2658000,87.7,2888000,20913.46,84389000,6091.602,450385000,2388.33,552145000
331,4/30/17,46,0,18,0,0,,,,,,,,,,,,,,,,
332,4/29/17,0,22,0,0,0,,,,,,,,,,,,,,,,
333,4/28/17,81,0,40,30,52,67.11,1398000,18.82,17367000,160.29,3552000,42.13,3271000,89.07,3438000,20940.51,122561000,6047.606,459423000,2384.2,578578000
334,4/27/17,0,0,15,65,50,67.43,1298000,18.77,12561000,160.32,3252000,42.3,4451000,85.71,4791000,20981.33,91768000,6048.937,507588000,2388.77,666247000
335,4/26/17,0,37,45,85,0,67.06,662443,18.63,14448000,160.06,2914000,42.01,5004000,84.61,2946000,20975.09,98521000,6025.226,448273000,2387.45,536903000
336,4/25/17,0,38,8,14,0,66.35,1115000,18.61,17086000,160.39,2777000,50.51,4105000,86.88,3362000,20996.12,89088000,6025.492,468355000,2388.61,576084000
337,4/24/17,0,18,23,29,0,66.18,1281000,18.54,16143000,160.75,3093000,49.42,5522000,85.77,5390000,20763.89,84385000,5983.819,436807000,2374.15,547311000
338,4/23/17,0,21,9,16,0,,,,,,,,,,,,,,,,
339,4/22/17,45,0,17,17,0,,,,,,,,,,,,,,,,
340,4/21/17,0,0,56,15,35,64.42,1047000,18.29,7709000,160.38,3091000,48.26,3452000,83.11,2878000,20547.76,87858000,5910.521,423894000,2348.69,512915000
341,4/20/17,39,37,100,0,0,64.9,1259000,18.52,13204000,162.3,2913000,48.55,4853000,84.41,2885000,20578.71,70710000,5916.777,443007000,2355.84,536922000
342,4/19/17,0,37,69,14,33,64.53,920273,18.38,12330000,161.69,3873000,48.56,4947000,82.8,4499000,20404.49,69913000,5863.034,448502000,2338.17,534058000
343,4/18/17,39,74,38,14,33,64.39,1410000,18.22,7975000,170.05,2651000,48.54,4652000,82.87,2629000,20523.28,74703000,5849.471,444357000,2342.19,535870000
344,4/17/17,0,59,24,23,35,64.25,657680,18.2,11659000,171.1,3309000,48.49,5768000,84.16,2307000,20636.92,88342000,5856.788,403473000,2349.01,514444000
345,4/16/17,0,45,9,0,40,,,,,,,,,,,,,,,,
346,4/15/17,0,0,0,18,0,,,,,,,,,,,,,,,,
347,4/14/17,0,21,0,0,39,,,,,,,,,,,,,,,,
348,4/13/17,0,40,16,15,36,63.92,1450000,18.2,12434000,169.53,2796000,48.17,5382000,83.5,2983000,20453.25,107293000,5805.15,474876000,2328.95,582253000
349,4/12/17,40,19,24,37,70,63.9,1370000,18.02,14890000,170.66,4139000,48.34,5598000,84.21,3898000,20591.86,108812000,5836.16,504541000,2344.93,614381000
350,4/11/17,0,19,39,22,0,65.11,1490000,17.54,11240000,170.58,4095000,49.09,6864000,86.05,3618000,20651.3,86109000,5866.772,510668000,2353.78,762734000
351,4/10/17,39,19,0,29,0,64.91,3006000,17.36,14922000,171.2,3482000,47.6,7680000,84.78,3846000,20658.02,84091000,5880.926,423054000,2357.16,560541000
352,4/9/17,0,44,18,17,0,,,,,,,,,,,,,,,,
353,4/8/17,0,0,9,0,0,,,,,,,,,,,,,,,,
354,4/7/17,80,0,8,15,0,64.87,1643000,17.37,16223000,172.14,5922000,46.85,46165000,85.17,9978000,20656.1,91365000,5877.812,433138000,2355.54,589562000
355,4/6/17,78,38,8,43,34,64.2,2015000,17.56,12370000,172.45,6952000,46.25,8551000,84.09,13824000,20662.95,88956000,5878.95,446214000,2357.49,626510000
356,4/5/17,0,37,38,43,0,64.02,1098000,17.69,15250000,172.88,5478000,46,4956000,82.7,6509000,20648.15,82651000,5864.478,428418000,2352.95,571145000
357,4/4/17,78,0,8,0,33,64.18,1111000,17.72,14687000,174.52,12690000,45.97,3041000,82.99,4707000,20689.24,145549000,5898.608,398510000,2360.16,534840000
358,4/3/17,77,75,54,14,0,63.85,1284000,17.59,15082000,174.5,6963000,45.3,2959000,82.14,3513000,20650.21,79211000,5894.683,448417000,2358.84,720417000
359,4/2/17,0,0,9,0,0,,,,,,,,,,,,,,,,
360,4/1/17,45,44,9,17,39,,,,,,,,,,,,,,,,
361,3/31/17,41,39,8,15,35,64.08,1384000,17.88,11977000,174.14,3316000,45.93,3291000,82.53,4413000,20663.22,95371000,5911.738,383372000,2362.72,510120000
362,3/30/17,80,19,23,44,34,63.99,1658000,17.65,9336000,173.86,2875000,47.12,2516000,83.75,4506000,20728.49,74988000,5914.344,418917000,2368.06,607414000
363,3/29/17,39,19,8,15,34,63.9,851615,17.26,11508000,173.94,2928000,45.67,3850000,81.39,2078000,20659.32,77025000,5897.547,361125000,2361.13,486472000
364,3/28/17,0,19,0,0,0,63.57,897953,17.26,15009000,174.51,3599000,45.28,6269000,80.56,3451000,20701.5,91101000,5875.14,399260000,2358.57,478404000
365,3/27/17,0,16,85,22,0,63.37,1665000,17.2,15888000,173.77,4119000,44.91,4267000,78.57,4371000,20550.98,91545000,5840.374,441446000,2341.59,549468000
366,3/26/17,0,0,16,0,0,,,,,,,,,,,,,,,,
367,3/25/17,0,19,17,0,0,,,,,,,,,,,,,,,,
368,3/24/17,0,67,44,51,77,63.37,1332000,17.23,7494000,173.83,2946000,45.24,4530000,78.18,3910000,20596.72,75691000,5828.738,436587000,2343.98,532333000
369,3/23/17,0,33,43,37,0,63.08,829632,17.21,13221000,174.82,2682000,45.13,2890000,76.19,3274000,20656.58,72359000,5817.693,386614000,2345.96,485215000
370,3/22/17,0,32,28,61,74,62.98,2101000,17.23,9128000,174.78,3381000,45.01,3843000,74.93,3638000,20661.3,81182000,5821.641,434886000,2348.45,573476000
371,3/21/17,30,32,43,61,0,62.44,1629000,17.15,12502000,173.88,2934000,44.51,5129000,73.22,3653000,20668.01,99921000,5793.825,464766000,2344.02,573172000
372,3/20/17,0,16,14,49,75,64.07,804961,17.56,9187000,175.7,2953000,46.08,2897000,76.42,4479000,20905.86,103790000,5901.529,455504000,2373.47,649219000
373,3/19/17,0,55,16,28,0,,,,,,,,,,,,,,,,
374,3/18/17,0,0,0,42,0,,,,,,,,,,,,,,,,
375,3/17/17,32,0,0,0,0,64.19,1321000,17.56,5175000,175.65,1758000,46.87,2593000,76.87,3268000,20914.62,58765000,5900.997,292142000,2378.25,344969000
376,3/16/17,30,0,14,25,76,64,1006000,17.65,4409000,177.24,1397000,47.23,1940000,77.14,3147000,20934.55,49060000,5900.76,298280000,2381.38,381535000
377,3/15/17,0,49,14,24,0,63.73,595874,17.57,6306000,175.81,1701000,47.06,2473000,76.72,2102000,20950.1,47038000,5900.047,272874000,2385.26,299941000
378,3/14/17,0,16,42,24,0,63.49,1573000,17.47,7592000,175.72,2803000,46.7,3099000,75.7,2257000,20837.37,78056000,5856.816,267141000,2365.45,304600000
379,3/13/17,56,45,26,91,69,63.5,1066000,17.49,8133000,176.46,3576000,47.57,3136000,75.7,5459000,20881.48,71715000,5875.784,370131000,2373.47,480912000
380,3/12/17,0,0,31,27,0,,,,,,,,,,,,,,,,
381,3/11/17,0,19,0,28,0,,,,,,,,,,,,,,,,
382,3/10/17,0,17,73,25,77,63.48,1220000,17.39,10344000,177.83,2956000,47.28,4271000,75,4286000,20902.98,85521000,5861.726,414934000,2372.6,518207000
383,3/9/17,0,0,70,24,0,63.13,5976000,17.36,19766000,177.18,7121000,46.68,8418000,74.26,2549000,20858.19,263538000,5838.807,413264000,2364.87,503192000
384,3/8/17,0,48,28,48,0,63.52,3605000,17.32,10122000,179.45,3389000,48.11,2928000,76.45,4852000,20855.73,93322000,5837.552,413264000,2362.98,503192000
385,3/7/17,0,31,54,23,0,63.05,1837000,17.27,10638000,180.38,4124000,48.28,4505000,76.8,2804000,20924.76,113308000,5833.929,520709000,2368.39,653863000
386,3/6/17,0,31,94,23,0,62.71,1228000,17.3,10979000,180.47,5932000,48.51,5722000,76.8,2558000,20954.34,99395000,5849.175,477692000,2375.31,714113000
